,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,geometry
0,Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Estimate; Total: - Not computed,
1330,1500000US360470529003,360470529003,"Block Group 3, Census Tract 529, Kings County, New York",282,0,13,50,20,0,22,7,84,86,0,"POLYGON ((-73.958152 40.708041, -73.957904 40.708427, -73.957362 40.70823499999999, -73.95627 40.70785, -73.95401699999999 40.70708, -73.953378 40.706857, -73.954424 40.70667299999999, -73.95633699999999 40.705439, -73.958456 40.707252, -73.958152 40.708041))"
1331,1500000US360470530001,360470530001,"Block Group 1, Census Tract 530, Kings County, New York",239,6,17,10,0,17,11,28,16,127,7,"POLYGON ((-73.96322499999999 40.629859, -73.96229799999999 40.629961, -73.96184599999999 40.627571, -73.961393 40.625179, -73.962318 40.625079, -73.962774 40.627469, -73.96322499999999 40.629859))"
1332,1500000US360470530002,360470530002,"Block Group 2, Census Tract 530, Kings County, New York",360,16,45,43,72,35,21,28,0,59,41,"POLYGON ((-73.964152 40.629757, -73.96322499999999 40.629859, -73.962774 40.627469, -73.962318 40.625079, -73.96324799999999 40.624978, -73.9637 40.627367, -73.964152 40.629757))"
1333,1500000US360470530003,360470530003,"Block Group 3, Census Tract 530, Kings County, New York",196,0,0,19,21,10,10,40,8,65,23,"POLYGON ((-73.96607399999999 40.629545, -73.964152 40.629757, -73.9637 40.627367, -73.96324799999999 40.624978, -73.964173 40.624877, -73.96517299999999 40.624766, -73.965625 40.62715499999999, -73.96607399999999 40.629545))"
1334,1500000US360470531001,360470531001,"Block Group 1, Census Tract 531, Kings County, New York",485,0,9,14,38,0,15,28,20,319,42,"POLYGON ((-73.957167 40.699708, -73.953819 40.700108, -73.951921 40.701487, -73.95128799999999 40.700922, -73.950091 40.699791, -73.95336999999999 40.699405, -73.956075 40.69909, -73.95702 40.698974, -73.957167 40.699708))"
1335,1500000US360470531002,360470531002,"Block Group 2, Census Tract 531, Kings County, New York",451,11,12,15,10,14,20,7,0,354,8,"POLYGON ((-73.95722599999999 40.7, -73.955091 40.701382, -73.953181 40.702617, -73.952551 40.702051, -73.951921 40.701487, -73.953819 40.700108, -73.957167 40.699708, -73.95722599999999 40.7))"
1336,1500000US360470531003,360470531003,"Block Group 3, Census Tract 531, Kings County, New York",96,0,0,0,0,0,30,26,11,29,0,"POLYGON ((-73.95745699999999 40.700822, -73.955724 40.701946, -73.955091 40.701382, -73.95722599999999 40.7, -73.95745699999999 40.700822))"
1337,1500000US360470531004,360470531004,"Block Group 4, Census Tract 531, Kings County, New York",65,0,4,0,14,0,0,0,0,47,0,"POLYGON ((-73.955724 40.701946, -73.953812 40.703181, -73.953181 40.702617, -73.955091 40.701382, -73.955724 40.701946))"
1338,1500000US360470532001,360470532001,"Block Group 1, Census Tract 532, Kings County, New York",320,6,6,65,43,31,73,0,31,43,22,"POLYGON ((-73.96229799999999 40.629961, -73.96136899999999 40.63006, -73.960408 40.63017, -73.95995599999999 40.627778, -73.96091799999999 40.627674, -73.960466 40.625283, -73.961393 40.625179, -73.96184599999999 40.627571, -73.96229799999999 40.629961))"
1339,1500000US360470532002,360470532002,"Block Group 2, Census Tract 532, Kings County, New York",125,5,0,14,41,0,15,9,11,30,0,"POLYGON ((-73.961393 40.625179, -73.960466 40.625283, -73.96091799999999 40.627674, -73.95995599999999 40.627778, -73.95899399999999 40.627886, -73.958088 40.623105, -73.96093999999999 40.622791, -73.961393 40.625179))"
1340,1500000US360470533001,360470533001,"Block Group 1, Census Tract 533, Kings County, New York",383,0,0,0,0,0,0,17,61,251,54,"POLYGON ((-73.956985 40.703075, -73.955074 40.704312, -73.953812 40.703181, -73.955724 40.701946, -73.956985 40.703075))"
1341,1500000US360470533002,360470533002,"Block Group 2, Census Tract 533, Kings County, New York",189,34,17,0,0,8,33,10,17,70,0,"POLYGON ((-73.95868899999999 40.701953, -73.956985 40.703075, -73.955724 40.701946, -73.95745699999999 40.700822, -73.95807099999999 40.701398, -73.95868899999999 40.701953))"
1342,1500000US360470533003,360470533003,"Block Group 3, Census Tract 533, Kings County, New York",261,0,0,67,23,16,0,0,7,139,9,"POLYGON ((-73.95988899999999 40.703032, -73.95824399999999 40.704203, -73.956985 40.703075, -73.95868899999999 40.701953, -73.95988899999999 40.703032))"
1343,1500000US360470533004,360470533004,"Block Group 4, Census Tract 533, Kings County, New York",353,19,32,19,0,19,0,0,18,230,16,"POLYGON ((-73.95824399999999 40.704203, -73.95633699999999 40.705439, -73.955074 40.704312, -73.956985 40.703075, -73.95824399999999 40.704203))"
1344,1500000US360470533005,360470533005,"Block Group 5, Census Tract 533, Kings County, New York",240,8,18,0,31,25,22,11,15,110,0,"POLYGON ((-73.960341 40.703437, -73.959338 40.705181, -73.95864 40.706477, -73.958456 40.707252, -73.95633699999999 40.705439, -73.95824399999999 40.704203, -73.95988899999999 40.703032, -73.960341 40.703437))"
1345,1500000US360470534001,360470534001,"Block Group 1, Census Tract 534, Kings County, New York",306,27,6,54,8,0,0,18,32,161,0,"POLYGON ((-73.962318 40.625079, -73.961393 40.625179, -73.96093999999999 40.622791, -73.960486 40.6204, -73.961415 40.620298, -73.962318 40.625079))"
1346,1500000US360470534002,360470534002,"Block Group 2, Census Tract 534, Kings County, New York",223,8,0,11,0,7,22,0,21,154,0,"POLYGON ((-73.96324799999999 40.624978, -73.962318 40.625079, -73.961415 40.620298, -73.962339 40.620196, -73.96324799999999 40.624978))"
1347,1500000US360470534003,360470534003,"Block Group 3, Census Tract 534, Kings County, New York",205,0,31,0,19,0,34,0,0,97,24,"POLYGON ((-73.964173 40.624877, -73.96324799999999 40.624978, -73.962339 40.620196, -73.963268 40.620095, -73.964173 40.624877))"
1348,1500000US360470534004,360470534004,"Block Group 4, Census Tract 534, Kings County, New York",157,8,0,0,7,32,27,0,36,21,26,"POLYGON ((-73.96517299999999 40.624766, -73.964173 40.624877, -73.963268 40.620095, -73.96426799999999 40.619984, -73.96472 40.622373, -73.96517299999999 40.624766))"
1349,1500000US360470535001,360470535001,"Block Group 1, Census Tract 535, Kings County, New York",347,0,16,0,0,74,7,3,19,203,25,"POLYGON ((-73.96076699999999 40.706464, -73.959395 40.707352, -73.958456 40.707252, -73.95864 40.706477, -73.959338 40.705181, -73.960138 40.705898, -73.96076699999999 40.706464))"
1350,1500000US360470535002,360470535002,"Block Group 2, Census Tract 535, Kings County, New York",180,0,0,10,0,0,0,19,9,142,0,"POLYGON ((-73.961854 40.704786, -73.960138 40.705898, -73.959338 40.705181, -73.960341 40.703437, -73.961854 40.704786))"
1351,1500000US360470535003,360470535003,"Block Group 3, Census Tract 535, Kings County, New York",104,0,0,0,18,2,0,0,17,67,0,"POLYGON ((-73.963098 40.7059, -73.96136299999999 40.706997, -73.96076699999999 40.706464, -73.960138 40.705898, -73.961854 40.704786, -73.962485 40.705352, -73.963098 40.7059))"
1352,1500000US360470535004,360470535004,"Block Group 4, Census Tract 535, Kings County, New York",268,0,19,34,20,0,8,10,9,168,0,"POLYGON ((-73.964421 40.707534, -73.962743 40.707685, -73.96114399999999 40.707524, -73.959395 40.707352, -73.96076699999999 40.706464, -73.96136299999999 40.706997, -73.963098 40.7059, -73.963745 40.706479, -73.964393 40.707056, -73.964849 40.707454, -73.964421 40.707534))"
1353,1500000US360470537001,360470537001,"Block Group 1, Census Tract 537, Kings County, New York",291,0,0,10,22,12,19,6,26,192,4,"POLYGON ((-73.960341 40.703437, -73.95988899999999 40.703032, -73.95868899999999 40.701953, -73.95807099999999 40.701398, -73.95987 40.700235, -73.96145199999999 40.701663, -73.960341 40.703437))"
1354,1500000US360470537002,360470537002,"Block Group 2, Census Tract 537, Kings County, New York",263,11,0,0,41,0,28,34,30,113,6,"POLYGON ((-73.96217899999999 40.700221, -73.96145199999999 40.701663, -73.95987 40.700235, -73.95807099999999 40.701398, -73.95745699999999 40.700822, -73.95722599999999 40.7, -73.957167 40.699708, -73.95702 40.698974, -73.95885799999999 40.698677, -73.961051 40.698326, -73.962839 40.698039, -73.96217899999999 40.700221))"
1355,1500000US360470538001,360470538001,"Block Group 1, Census Tract 538, Kings County, New York",596,0,12,58,42,68,124,27,13,252,0,"POLYGON ((-73.95763199999999 40.620714, -73.95549099999999 40.62095, -73.95503699999999 40.618558, -73.956238 40.618427, -73.957184 40.618326, -73.95763199999999 40.620714))"
1356,1500000US360470538002,360470538002,"Block Group 2, Census Tract 538, Kings County, New York",631,0,16,47,31,76,12,32,50,327,40,"POLYGON ((-73.957184 40.618326, -73.956238 40.618427, -73.95503699999999 40.618558, -73.954587 40.616169, -73.955786 40.616036, -73.956729 40.615932, -73.957184 40.618326))"
1357,1500000US360470538003,360470538003,"Block Group 3, Census Tract 538, Kings County, New York",460,0,14,0,51,11,46,49,65,224,0,"POLYGON ((-73.959107 40.618113, -73.958147 40.618217, -73.958597 40.620608, -73.95763199999999 40.620714, -73.957184 40.618326, -73.956729 40.615932, -73.95865499999999 40.615721, -73.959107 40.618113))"
1358,1500000US360470539001,360470539001,"Block Group 1, Census Tract 539, Kings County, New York",14,0,0,0,0,0,0,0,0,14,0,"POLYGON ((-73.964426 40.703122, -73.96239199999999 40.702506, -73.96145199999999 40.701663, -73.96217899999999 40.700221, -73.965204 40.702623, -73.964426 40.703122))"
1359,1500000US360470539002,360470539002,"Block Group 2, Census Tract 539, Kings County, New York",705,33,78,48,19,67,103,40,48,244,25,"POLYGON ((-73.964426 40.703122, -73.961854 40.704786, -73.960341 40.703437, -73.96145199999999 40.701663, -73.96239199999999 40.702506, -73.964426 40.703122))"
1360,1500000US360470542001,360470542001,"Block Group 1, Census Tract 542, Kings County, New York",529,0,34,55,51,88,48,25,39,166,23,"POLYGON ((-73.960921 40.61275699999999, -73.960004 40.612854, -73.960511 40.615518, -73.95958299999999 40.61562, -73.959079 40.612957, -73.95859299999999 40.610403, -73.95952 40.610302, -73.960444 40.610202, -73.960921 40.61275699999999))"
1361,1500000US360470542002,360470542002,"Block Group 2, Census Tract 542, Kings County, New York",307,0,7,17,40,30,20,0,6,132,55,"POLYGON ((-73.96336099999999 40.615204, -73.96236399999999 40.615314, -73.96185699999999 40.612654, -73.960921 40.61275699999999, -73.960444 40.610202, -73.96238 40.609986, -73.96285999999999 40.61255, -73.96336099999999 40.615204))"
1362,1500000US360470542003,360470542003,"Block Group 3, Census Tract 542, Kings County, New York",247,0,20,16,30,77,21,0,15,68,0,"POLYGON ((-73.96236399999999 40.615314, -73.960511 40.615518, -73.960004 40.612854, -73.960921 40.61275699999999, -73.96185699999999 40.612654, -73.96236399999999 40.615314))"
1363,1500000US360470543001,360470543001,"Block Group 1, Census Tract 543, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.980729 40.701268, -73.97917099999999 40.705301, -73.97923299999999 40.705769, -73.975476 40.70749199999999, -73.97278899999999 40.709378, -73.97031799999999 40.707332, -73.969613 40.707634, -73.968389 40.706829, -73.96761599999999 40.704961, -73.96720999999999 40.704256, -73.965204 40.702623, -73.96217899999999 40.700221, -73.962839 40.698039, -73.963904 40.697867, -73.965774 40.697636, -73.967727 40.697717, -73.969728 40.697804, -73.971784 40.697882, -73.973775 40.697959, -73.97578299999999 40.698047, -73.976787 40.698087, -73.977531 40.698116, -73.98054399999999 40.698246, -73.980462 40.699703, -73.980729 40.701268))"
1364,1500000US360470543002,360470543002,"Block Group 2, Census Tract 543, Kings County, New York",113,5,0,11,10,13,22,12,16,24,0,"POLYGON ((-73.969728 40.697804, -73.967727 40.697717, -73.965774 40.697636, -73.963904 40.697867, -73.962839 40.698039, -73.96370899999999 40.696588, -73.963624 40.696341, -73.964508 40.695926, -73.966425 40.695999, -73.967416 40.696028, -73.968406 40.696047, -73.969399 40.696093, -73.969728 40.697804))"
1365,1500000US360470544001,360470544001,"Block Group 1, Census Tract 544, Kings County, New York",282,0,24,83,0,34,9,32,0,92,8,"POLYGON ((-73.956729 40.615932, -73.955786 40.616036, -73.95528299999999 40.613375, -73.954796 40.61082, -73.955741 40.610715, -73.956225 40.61327199999999, -73.956729 40.615932))"
1366,1500000US360470544002,360470544002,"Block Group 2, Census Tract 544, Kings County, New York",301,0,40,13,0,12,43,49,9,125,10,"POLYGON ((-73.959079 40.612957, -73.956225 40.61327199999999, -73.955741 40.610715, -73.957669 40.610504, -73.95859299999999 40.610403, -73.959079 40.612957))"
1367,1500000US360470544003,360470544003,"Block Group 3, Census Tract 544, Kings County, New York",110,0,19,0,10,14,0,0,5,38,24,"POLYGON ((-73.95958299999999 40.61562, -73.95865499999999 40.615721, -73.956729 40.615932, -73.956225 40.61327199999999, -73.959079 40.612957, -73.95958299999999 40.61562))"
1368,1500000US360470545001,360470545001,"Block Group 1, Census Tract 545, Kings County, New York",47,0,0,0,0,0,32,0,0,15,0,"POLYGON ((-73.966325 40.70483, -73.964426 40.703122, -73.965204 40.702623, -73.96720999999999 40.704256, -73.966325 40.70483))"
1369,1500000US360470545002,360470545002,"Block Group 2, Census Tract 545, Kings County, New York",145,14,8,0,0,0,0,15,0,92,16,"POLYGON ((-73.968389 40.706829, -73.96728899999999 40.707002, -73.96672699999999 40.705523, -73.966325 40.70483, -73.96720999999999 40.704256, -73.96761599999999 40.704961, -73.968389 40.706829))"
1370,1500000US360470545003,360470545003,"Block Group 3, Census Tract 545, Kings County, New York",594,55,41,0,71,137,78,27,43,125,17,"POLYGON ((-73.96728899999999 40.707002, -73.964849 40.707454, -73.964393 40.707056, -73.965093 40.705634, -73.965541 40.705334, -73.966325 40.70483, -73.96672699999999 40.705523, -73.96728899999999 40.707002))"
1371,1500000US360470545004,360470545004,"Block Group 4, Census Tract 545, Kings County, New York",79,0,0,0,0,0,0,0,0,79,0,"POLYGON ((-73.964393 40.707056, -73.963745 40.706479, -73.965093 40.705634, -73.964393 40.707056))"
1372,1500000US360470545005,360470545005,"Block Group 5, Census Tract 545, Kings County, New York",803,9,121,57,56,250,55,39,48,145,23,"POLYGON ((-73.965093 40.705634, -73.963745 40.706479, -73.963098 40.7059, -73.962485 40.705352, -73.96428 40.704201, -73.965541 40.705334, -73.965093 40.705634))"
1373,1500000US360470545006,360470545006,"Block Group 6, Census Tract 545, Kings County, New York",581,50,70,68,146,47,77,53,26,29,15,"POLYGON ((-73.965541 40.705334, -73.96428 40.704201, -73.962485 40.705352, -73.961854 40.704786, -73.964426 40.703122, -73.966325 40.70483, -73.965541 40.705334))"
1374,1500000US360470546001,360470546001,"Block Group 1, Census Tract 546, Kings County, New York",367,30,71,19,9,78,7,23,10,120,0,"POLYGON ((-73.953046 40.61362, -73.95211999999999 40.613721, -73.950265 40.613924, -73.94978399999999 40.611372, -73.950706 40.61125, -73.95257699999999 40.611037, -73.953046 40.61362))"
1375,1500000US360470546002,360470546002,"Block Group 2, Census Tract 546, Kings County, New York",807,26,28,81,118,75,57,21,96,267,38,"POLYGON ((-73.95528299999999 40.613375, -73.953046 40.61362, -73.95257699999999 40.611037, -73.954796 40.61082, -73.95528299999999 40.613375))"
1376,1500000US360470546003,360470546003,"Block Group 3, Census Tract 546, Kings County, New York",369,0,0,45,22,42,36,33,35,147,9,"POLYGON ((-73.955786 40.616036, -73.954587 40.616169, -73.953553 40.616281, -73.953046 40.61362, -73.95528299999999 40.613375, -73.955786 40.616036))"
1377,1500000US360470547001,360470547001,"Block Group 1, Census Tract 547, Kings County, New York",494,23,41,56,36,84,0,9,90,131,24,"POLYGON ((-73.967383 40.707637, -73.96710399999999 40.70905399999999, -73.965801 40.70890199999999, -73.96432899999999 40.708015, -73.964421 40.707534, -73.964849 40.707454, -73.96728899999999 40.707002, -73.968389 40.706829, -73.967383 40.707637))"
1378,1500000US360470547002,360470547002,"Block Group 2, Census Tract 547, Kings County, New York",299,0,38,0,53,24,34,52,8,90,0,"POLYGON ((-73.965801 40.70890199999999, -73.964185 40.70872, -73.96257299999999 40.708535, -73.962743 40.707685, -73.964421 40.707534, -73.96432899999999 40.708015, -73.965801 40.70890199999999))"
1379,1500000US360470547003,360470547003,"Block Group 3, Census Tract 547, Kings County, New York",450,6,68,0,46,64,69,13,35,135,14,"POLYGON ((-73.96994099999999 40.70931, -73.969612 40.71015999999999, -73.968524 40.710046, -73.966949 40.709865, -73.964027 40.709534, -73.964185 40.70872, -73.965801 40.70890199999999, -73.96710399999999 40.70905399999999, -73.967383 40.707637, -73.968389 40.706829, -73.969613 40.707634, -73.96994099999999 40.70931))"
1380,1500000US360470548001,360470548001,"Block Group 1, Census Tract 548, Kings County, New York",298,6,43,25,40,0,21,0,17,126,20,"POLYGON ((-73.950706 40.61125, -73.94978399999999 40.611372, -73.950265 40.613924, -73.94930599999999 40.614031, -73.94882 40.611477, -73.948414 40.609333, -73.950299 40.609125, -73.950706 40.61125))"
1381,1500000US360470548002,360470548002,"Block Group 2, Census Tract 548, Kings County, New York",52,0,0,0,0,0,30,0,0,14,8,"POLYGON ((-73.950299 40.609125, -73.948414 40.609333, -73.94559799999999 40.609643, -73.945132 40.607183, -73.94605899999999 40.607082, -73.947948 40.606876, -73.949837 40.606667, -73.950299 40.609125))"
1382,1500000US360470549001,360470549001,"Block Group 1, Census Tract 549, Kings County, New York",549,4,80,71,27,36,60,0,25,199,47,"POLYGON ((-73.968524 40.71082, -73.96677799999999 40.710627, -73.963875 40.710297, -73.96229199999999 40.709921, -73.962414 40.709352, -73.96257299999999 40.708535, -73.964185 40.70872, -73.964027 40.709534, -73.966949 40.709865, -73.968524 40.710046, -73.968524 40.71082))"
1383,1500000US360470549002,360470549002,"Block Group 2, Census Tract 549, Kings County, New York",457,22,0,53,68,39,31,7,22,215,0,"POLYGON ((-73.96905 40.712482, -73.96886099999999 40.71265, -73.968469 40.712999, -73.967731 40.712595, -73.96578099999999 40.712861, -73.964462 40.712459, -73.961421 40.711349, -73.962035 40.710362, -73.96229199999999 40.709921, -73.963875 40.710297, -73.96677799999999 40.710627, -73.968524 40.71082, -73.968524 40.710046, -73.969612 40.71015999999999, -73.96905 40.712482))"
