GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1500000US360470844002,360470844002,"Block Group 2, Census Tract 844, Kings County, New York",27,0,4,0,9,0,0,3,0,0,0,0,0,6,5,0,0
1500000US360470846001,360470846001,"Block Group 1, Census Tract 846, Kings County, New York",407,47,33,7,21,40,12,10,10,31,30,78,43,29,0,0,16
1500000US360470846002,360470846002,"Block Group 2, Census Tract 846, Kings County, New York",325,36,15,17,13,17,58,16,19,11,27,16,48,6,19,7,0
1500000US360470848001,360470848001,"Block Group 1, Census Tract 848, Kings County, New York",400,21,31,24,0,7,17,42,37,41,36,79,29,23,13,0,0
1500000US360470848002,360470848002,"Block Group 2, Census Tract 848, Kings County, New York",192,15,7,0,19,17,15,0,22,7,10,29,14,22,7,8,0
1500000US360470850001,360470850001,"Block Group 1, Census Tract 850, Kings County, New York",429,41,16,16,7,11,10,5,24,28,45,50,76,44,34,22,0
1500000US360470852001,360470852001,"Block Group 1, Census Tract 852, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470854001,360470854001,"Block Group 1, Census Tract 854, Kings County, New York",332,28,24,23,46,25,6,17,24,6,36,7,43,18,0,21,8
1500000US360470854002,360470854002,"Block Group 2, Census Tract 854, Kings County, New York",377,51,18,0,0,21,17,19,10,11,51,56,47,29,21,26,0
1500000US360470856001,360470856001,"Block Group 1, Census Tract 856, Kings County, New York",311,44,9,58,15,8,17,21,34,7,27,13,15,32,6,5,0
1500000US360470856002,360470856002,"Block Group 2, Census Tract 856, Kings County, New York",520,54,42,20,50,49,21,19,51,42,79,37,19,37,0,0,0
1500000US360470856003,360470856003,"Block Group 3, Census Tract 856, Kings County, New York",537,77,43,49,73,19,49,30,34,12,48,32,12,32,15,4,8
1500000US360470858001,360470858001,"Block Group 1, Census Tract 858, Kings County, New York",330,35,3,28,28,13,36,12,11,12,32,27,64,25,4,0,0
1500000US360470858002,360470858002,"Block Group 2, Census Tract 858, Kings County, New York",513,68,27,30,26,93,71,0,8,44,44,66,15,12,9,0,0
1500000US360470860001,360470860001,"Block Group 1, Census Tract 860, Kings County, New York",340,33,0,17,23,44,23,28,9,21,29,30,48,21,6,0,8
1500000US360470860002,360470860002,"Block Group 2, Census Tract 860, Kings County, New York",399,40,29,18,27,16,24,20,20,28,49,53,35,28,5,7,0
1500000US360470860003,360470860003,"Block Group 3, Census Tract 860, Kings County, New York",421,18,16,22,30,35,57,22,27,78,27,23,40,8,9,5,4
1500000US360470862001,360470862001,"Block Group 1, Census Tract 862, Kings County, New York",322,75,0,38,22,23,8,38,15,7,38,28,16,5,9,0,0
1500000US360470862002,360470862002,"Block Group 2, Census Tract 862, Kings County, New York",399,55,5,51,22,23,36,24,22,13,56,28,26,7,17,14,0
1500000US360470862003,360470862003,"Block Group 3, Census Tract 862, Kings County, New York",481,83,53,65,17,64,41,44,25,42,15,10,7,15,0,0,0
1500000US360470864001,360470864001,"Block Group 1, Census Tract 864, Kings County, New York",311,62,7,14,16,8,15,14,25,13,21,35,19,23,13,14,12
1500000US360470864002,360470864002,"Block Group 2, Census Tract 864, Kings County, New York",319,57,19,11,22,38,23,7,40,0,18,28,30,12,5,5,4
1500000US360470866001,360470866001,"Block Group 1, Census Tract 866, Kings County, New York",470,74,28,22,39,21,17,26,8,7,78,57,56,17,8,0,12
1500000US360470866002,360470866002,"Block Group 2, Census Tract 866, Kings County, New York",307,54,36,20,6,4,26,16,27,15,24,39,7,20,8,0,5
1500000US360470866003,360470866003,"Block Group 3, Census Tract 866, Kings County, New York",358,34,28,20,35,32,36,0,7,9,90,40,5,5,0,11,6
1500000US360470868001,360470868001,"Block Group 1, Census Tract 868, Kings County, New York",299,55,18,6,14,27,18,42,10,12,21,38,16,4,3,6,9
1500000US360470868002,360470868002,"Block Group 2, Census Tract 868, Kings County, New York",316,16,21,20,38,19,40,20,23,23,6,34,36,9,5,0,6
1500000US360470868003,360470868003,"Block Group 3, Census Tract 868, Kings County, New York",563,102,46,52,52,40,40,18,45,25,63,18,36,7,0,12,7
1500000US360470870001,360470870001,"Block Group 1, Census Tract 870, Kings County, New York",344,56,53,30,22,44,33,15,0,7,8,56,9,0,11,0,0
1500000US360470870002,360470870002,"Block Group 2, Census Tract 870, Kings County, New York",392,46,19,28,8,67,52,6,17,28,61,41,10,0,0,0,9
1500000US360470870003,360470870003,"Block Group 3, Census Tract 870, Kings County, New York",345,40,19,13,24,17,36,46,50,5,11,49,17,5,13,0,0
1500000US360470872001,360470872001,"Block Group 1, Census Tract 872, Kings County, New York",213,31,0,0,12,30,13,12,0,10,23,13,25,19,13,6,6
1500000US360470872002,360470872002,"Block Group 2, Census Tract 872, Kings County, New York",388,80,21,0,18,39,11,10,35,21,46,48,21,8,9,15,6
1500000US360470872003,360470872003,"Block Group 3, Census Tract 872, Kings County, New York",479,78,31,0,18,29,29,23,14,27,82,104,15,16,5,8,0
1500000US360470874011,360470874011,"Block Group 1, Census Tract 874.01, Kings County, New York",539,257,45,0,39,10,7,17,17,11,19,40,39,11,15,12,0
1500000US360470874012,360470874012,"Block Group 2, Census Tract 874.01, Kings County, New York",749,146,48,63,96,37,24,44,51,36,56,63,39,28,10,8,0
1500000US360470874021,360470874021,"Block Group 1, Census Tract 874.02, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470876001,360470876001,"Block Group 1, Census Tract 876, Kings County, New York",278,105,3,0,53,8,21,14,15,7,21,0,9,19,3,0,0
1500000US360470876002,360470876002,"Block Group 2, Census Tract 876, Kings County, New York",331,60,27,6,15,4,17,0,10,13,33,33,79,34,0,0,0
1500000US360470878001,360470878001,"Block Group 1, Census Tract 878, Kings County, New York",417,103,55,9,27,60,13,8,34,33,0,15,37,23,0,0,0
1500000US360470878002,360470878002,"Block Group 2, Census Tract 878, Kings County, New York",19,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0
1500000US360470878003,360470878003,"Block Group 3, Census Tract 878, Kings County, New York",569,87,49,28,40,59,46,28,29,27,32,62,55,12,15,0,0
1500000US360470880001,360470880001,"Block Group 1, Census Tract 880, Kings County, New York",321,41,8,28,7,13,22,8,7,7,53,70,32,7,12,6,0
1500000US360470880002,360470880002,"Block Group 2, Census Tract 880, Kings County, New York",258,45,23,23,21,6,25,6,0,7,21,31,40,10,0,0,0
1500000US360470880003,360470880003,"Block Group 3, Census Tract 880, Kings County, New York",378,69,42,16,37,10,24,26,26,6,16,53,44,0,0,9,0
1500000US360470882001,360470882001,"Block Group 1, Census Tract 882, Kings County, New York",1054,209,125,77,94,94,41,35,57,28,116,62,73,20,23,0,0
1500000US360470882002,360470882002,"Block Group 2, Census Tract 882, Kings County, New York",521,102,37,44,43,47,27,21,52,0,55,26,34,16,8,9,0
1500000US360470882003,360470882003,"Block Group 3, Census Tract 882, Kings County, New York",306,51,9,14,0,42,0,22,31,0,55,8,7,22,27,0,18
1500000US360470882004,360470882004,"Block Group 4, Census Tract 882, Kings County, New York",485,109,64,49,32,39,46,12,36,16,30,27,19,6,0,0,0
1500000US360470884001,360470884001,"Block Group 1, Census Tract 884, Kings County, New York",542,105,67,26,56,29,25,39,45,8,44,44,28,16,10,0,0
1500000US360470884002,360470884002,"Block Group 2, Census Tract 884, Kings County, New York",586,180,65,51,34,70,14,56,8,40,53,15,0,0,0,0,0
1500000US360470884003,360470884003,"Block Group 3, Census Tract 884, Kings County, New York",467,76,36,89,45,10,19,13,0,16,58,62,26,17,0,0,0
1500000US360470884004,360470884004,"Block Group 4, Census Tract 884, Kings County, New York",253,51,27,15,27,9,0,38,30,0,10,24,9,0,0,0,13
1500000US360470886001,360470886001,"Block Group 1, Census Tract 886, Kings County, New York",459,135,39,34,37,22,29,28,25,13,54,25,5,13,0,0,0
1500000US360470886002,360470886002,"Block Group 2, Census Tract 886, Kings County, New York",564,110,31,62,66,66,52,45,23,29,28,22,12,9,0,3,6
1500000US360470886003,360470886003,"Block Group 3, Census Tract 886, Kings County, New York",659,89,51,37,61,22,35,82,29,32,82,80,39,12,0,8,0
1500000US360470888001,360470888001,"Block Group 1, Census Tract 888, Kings County, New York",466,145,46,21,63,21,40,0,25,32,29,39,5,0,0,0,0
1500000US360470888002,360470888002,"Block Group 2, Census Tract 888, Kings County, New York",457,33,8,14,36,49,28,9,45,15,44,67,69,11,17,0,12
1500000US360470888003,360470888003,"Block Group 3, Census Tract 888, Kings County, New York",525,105,58,37,26,54,50,23,34,23,22,42,45,0,0,0,6
1500000US360470890001,360470890001,"Block Group 1, Census Tract 890, Kings County, New York",467,129,81,54,39,11,18,18,26,22,33,22,14,0,0,0,0
1500000US360470890002,360470890002,"Block Group 2, Census Tract 890, Kings County, New York",462,67,51,50,51,43,46,42,19,7,52,0,6,0,0,0,28
1500000US360470890003,360470890003,"Block Group 3, Census Tract 890, Kings County, New York",296,81,70,35,0,0,17,56,0,0,37,0,0,0,0,0,0
1500000US360470890004,360470890004,"Block Group 4, Census Tract 890, Kings County, New York",629,157,47,38,51,78,57,27,40,13,30,18,36,37,0,0,0
1500000US360470890005,360470890005,"Block Group 5, Census Tract 890, Kings County, New York",295,81,30,8,6,28,9,0,33,9,18,33,40,0,0,0,0
1500000US360470890006,360470890006,"Block Group 6, Census Tract 890, Kings County, New York",50,0,14,0,15,0,5,6,6,0,0,4,0,0,0,0,0
1500000US360470890007,360470890007,"Block Group 7, Census Tract 890, Kings County, New York",6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1500000US360470892001,360470892001,"Block Group 1, Census Tract 892, Kings County, New York",411,143,28,36,9,25,56,19,0,11,28,30,19,0,0,7,0
1500000US360470892002,360470892002,"Block Group 2, Census Tract 892, Kings County, New York",541,101,76,50,57,19,48,26,36,44,44,12,4,14,0,0,10
1500000US360470892003,360470892003,"Block Group 3, Census Tract 892, Kings County, New York",582,200,44,32,73,44,15,35,35,51,20,15,11,7,0,0,0
1500000US360470894001,360470894001,"Block Group 1, Census Tract 894, Kings County, New York",115,0,8,16,12,8,0,14,10,0,21,0,11,9,0,6,0
1500000US360470894002,360470894002,"Block Group 2, Census Tract 894, Kings County, New York",226,60,15,13,16,6,11,16,0,18,18,14,39,0,0,0,0
1500000US360470894003,360470894003,"Block Group 3, Census Tract 894, Kings County, New York",273,26,51,31,18,45,7,7,22,25,21,0,13,0,0,7,0
1500000US360470894004,360470894004,"Block Group 4, Census Tract 894, Kings County, New York",217,39,25,0,0,7,25,0,24,0,0,28,41,12,16,0,0
1500000US360470894005,360470894005,"Block Group 5, Census Tract 894, Kings County, New York",235,41,24,8,11,25,5,7,7,9,18,12,50,12,0,0,6
1500000US360470896001,360470896001,"Block Group 1, Census Tract 896, Kings County, New York",280,60,28,6,35,26,30,7,0,17,17,33,0,21,0,0,0
1500000US360470896002,360470896002,"Block Group 2, Census Tract 896, Kings County, New York",587,125,11,48,67,33,36,22,39,28,56,49,36,14,23,0,0
1500000US360470896003,360470896003,"Block Group 3, Census Tract 896, Kings County, New York",450,130,6,31,34,34,5,43,21,32,39,37,25,0,6,7,0
1500000US360470898001,360470898001,"Block Group 1, Census Tract 898, Kings County, New York",111,10,14,0,11,0,14,0,5,0,17,20,10,0,0,0,10
1500000US360470898002,360470898002,"Block Group 2, Census Tract 898, Kings County, New York",346,33,7,24,50,12,19,37,8,29,15,36,28,25,17,6,0
1500000US360470900001,360470900001,"Block Group 1, Census Tract 900, Kings County, New York",161,48,0,0,9,14,21,0,0,17,8,24,20,0,0,0,0
1500000US360470900002,360470900002,"Block Group 2, Census Tract 900, Kings County, New York",206,62,36,27,31,14,11,0,0,0,14,0,0,11,0,0,0
1500000US360470900003,360470900003,"Block Group 3, Census Tract 900, Kings County, New York",311,104,61,11,11,34,21,0,0,22,14,33,0,0,0,0,0
1500000US360470900004,360470900004,"Block Group 4, Census Tract 900, Kings County, New York",304,97,29,45,17,24,16,16,13,28,0,0,12,7,0,0,0
1500000US360470900005,360470900005,"Block Group 5, Census Tract 900, Kings County, New York",296,73,57,0,13,41,24,19,19,11,9,0,16,14,0,0,0
1500000US360470900006,360470900006,"Block Group 6, Census Tract 900, Kings County, New York",327,114,22,13,32,13,15,38,13,0,50,10,7,0,0,0,0
1500000US360470900007,360470900007,"Block Group 7, Census Tract 900, Kings County, New York",232,99,10,48,23,9,12,8,15,0,0,8,0,0,0,0,0
1500000US360470902001,360470902001,"Block Group 1, Census Tract 902, Kings County, New York",347,210,59,33,20,0,9,0,0,0,3,0,13,0,0,0,0
1500000US360470902002,360470902002,"Block Group 2, Census Tract 902, Kings County, New York",185,61,20,6,30,13,0,6,0,0,26,14,9,0,0,0,0
1500000US360470902003,360470902003,"Block Group 3, Census Tract 902, Kings County, New York",191,35,22,22,29,35,0,0,19,0,0,9,9,0,0,0,11
1500000US360470902004,360470902004,"Block Group 4, Census Tract 902, Kings County, New York",157,24,10,0,0,14,8,0,0,4,43,12,28,14,0,0,0
1500000US360470902005,360470902005,"Block Group 5, Census Tract 902, Kings County, New York",160,22,5,28,12,7,12,0,0,13,32,14,0,15,0,0,0
1500000US360470904001,360470904001,"Block Group 1, Census Tract 904, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470904002,360470904002,"Block Group 2, Census Tract 904, Kings County, New York",117,15,9,21,0,8,10,0,0,0,5,14,22,13,0,0,0
1500000US360470904003,360470904003,"Block Group 3, Census Tract 904, Kings County, New York",108,17,5,18,9,13,0,0,0,0,0,11,27,0,8,0,0
1500000US360470906001,360470906001,"Block Group 1, Census Tract 906, Kings County, New York",57,38,0,6,0,7,0,6,0,0,0,0,0,0,0,0,0
1500000US360470906002,360470906002,"Block Group 2, Census Tract 906, Kings County, New York",547,213,60,84,46,24,30,9,0,6,13,17,28,9,0,8,0
1500000US360470906003,360470906003,"Block Group 3, Census Tract 906, Kings County, New York",825,396,109,53,76,33,14,25,16,6,32,46,19,0,0,0,0
1500000US360470906004,360470906004,"Block Group 4, Census Tract 906, Kings County, New York",151,95,27,0,0,20,0,0,0,0,9,0,0,0,0,0,0
1500000US360470908001,360470908001,"Block Group 1, Census Tract 908, Kings County, New York",44,10,0,14,0,12,0,0,0,8,0,0,0,0,0,0,0
1500000US360470908002,360470908002,"Block Group 2, Census Tract 908, Kings County, New York",151,32,9,16,0,15,32,27,0,0,10,0,0,0,0,0,10
1500000US360470908003,360470908003,"Block Group 3, Census Tract 908, Kings County, New York",829,417,109,89,43,49,29,14,33,0,22,6,6,0,0,0,12
1500000US360470908004,360470908004,"Block Group 4, Census Tract 908, Kings County, New York",26,6,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470910001,360470910001,"Block Group 1, Census Tract 910, Kings County, New York",508,426,30,33,11,0,8,0,0,0,0,0,0,0,0,0,0
1500000US360470910002,360470910002,"Block Group 2, Census Tract 910, Kings County, New York",1695,818,203,198,140,75,56,50,26,22,66,14,27,0,0,0,0
1500000US360470912001,360470912001,"Block Group 1, Census Tract 912, Kings County, New York",1213,676,103,68,155,26,43,45,23,7,14,0,29,0,17,0,7
1500000US360470912002,360470912002,"Block Group 2, Census Tract 912, Kings County, New York",1083,544,133,47,56,117,27,11,44,27,19,9,24,0,14,0,11
1500000US360470914001,360470914001,"Block Group 1, Census Tract 914, Kings County, New York",162,49,26,27,23,0,0,10,0,8,0,19,0,0,0,0,0
1500000US360470914002,360470914002,"Block Group 2, Census Tract 914, Kings County, New York",223,93,10,23,0,10,34,8,8,0,0,0,10,10,7,10,0
1500000US360470914003,360470914003,"Block Group 3, Census Tract 914, Kings County, New York",130,23,0,0,27,5,0,11,6,5,7,9,6,11,9,0,11
1500000US360470916001,360470916001,"Block Group 1, Census Tract 916, Kings County, New York",17,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1500000US360470916002,360470916002,"Block Group 2, Census Tract 916, Kings County, New York",298,106,15,7,33,19,7,19,9,6,33,36,8,0,0,0,0
1500000US360470916003,360470916003,"Block Group 3, Census Tract 916, Kings County, New York",451,96,14,36,15,70,28,26,20,38,43,43,0,13,3,0,6
1500000US360470916004,360470916004,"Block Group 4, Census Tract 916, Kings County, New York",174,51,21,0,27,9,18,7,0,9,18,14,0,0,0,0,0
1500000US360470916005,360470916005,"Block Group 5, Census Tract 916, Kings County, New York",249,104,13,24,49,14,13,0,10,0,0,10,8,0,4,0,0
1500000US360470918001,360470918001,"Block Group 1, Census Tract 918, Kings County, New York",72,18,0,0,0,10,7,7,0,0,0,6,6,18,0,0,0
1500000US360470918002,360470918002,"Block Group 2, Census Tract 918, Kings County, New York",89,0,0,0,0,6,0,0,0,0,15,39,29,0,0,0,0
1500000US360470918003,360470918003,"Block Group 3, Census Tract 918, Kings County, New York",139,26,0,4,20,13,20,5,0,5,18,9,7,5,0,7,0
1500000US360470918004,360470918004,"Block Group 4, Census Tract 918, Kings County, New York",533,228,43,31,45,12,47,17,20,7,30,11,17,0,14,5,6
1500000US360470918005,360470918005,"Block Group 5, Census Tract 918, Kings County, New York",110,38,10,10,0,7,0,0,0,10,9,9,4,6,7,0,0
1500000US360470920001,360470920001,"Block Group 1, Census Tract 920, Kings County, New York",253,6,5,6,13,17,6,17,32,12,35,32,44,21,0,0,7
1500000US360470920002,360470920002,"Block Group 2, Census Tract 920, Kings County, New York",121,29,0,0,0,0,33,8,13,0,0,6,27,5,0,0,0
1500000US360470920003,360470920003,"Block Group 3, Census Tract 920, Kings County, New York",597,267,47,29,44,30,19,29,25,7,26,17,20,21,5,11,0
1500000US360470922001,360470922001,"Block Group 1, Census Tract 922, Kings County, New York",264,64,22,25,13,8,23,22,13,24,11,15,11,0,6,7,0
1500000US360470922002,360470922002,"Block Group 2, Census Tract 922, Kings County, New York",870,106,112,60,76,72,51,48,33,43,59,51,74,20,33,20,12
1500000US360470928001,360470928001,"Block Group 1, Census Tract 928, Kings County, New York",498,21,24,23,43,42,21,50,29,6,53,60,55,39,32,0,0
1500000US360470928002,360470928002,"Block Group 2, Census Tract 928, Kings County, New York",494,87,14,49,33,15,55,62,22,14,40,43,32,28,0,0,0
1500000US360470930001,360470930001,"Block Group 1, Census Tract 930, Kings County, New York",361,80,29,13,20,7,14,42,13,7,34,32,42,6,22,0,0
1500000US360470930002,360470930002,"Block Group 2, Census Tract 930, Kings County, New York",658,134,21,59,55,33,40,20,33,47,66,105,32,0,0,13,0
1500000US360470934001,360470934001,"Block Group 1, Census Tract 934, Kings County, New York",394,84,40,9,9,22,36,44,0,0,54,34,27,10,7,18,0
1500000US360470934002,360470934002,"Block Group 2, Census Tract 934, Kings County, New York",523,115,35,34,45,31,26,35,19,31,42,64,27,10,9,0,0
1500000US360470936001,360470936001,"Block Group 1, Census Tract 936, Kings County, New York",334,13,16,20,19,12,27,32,34,23,17,37,36,31,7,5,5
1500000US360470936002,360470936002,"Block Group 2, Census Tract 936, Kings County, New York",265,16,0,0,0,21,45,19,6,15,26,38,43,23,8,0,5
1500000US360470938001,360470938001,"Block Group 1, Census Tract 938, Kings County, New York",520,95,23,46,68,46,39,28,10,9,64,31,42,12,0,0,7
1500000US360470938002,360470938002,"Block Group 2, Census Tract 938, Kings County, New York",429,20,30,41,21,16,42,59,36,12,13,24,44,55,8,8,0
1500000US360470940001,360470940001,"Block Group 1, Census Tract 940, Kings County, New York",182,46,0,16,0,0,18,16,20,7,0,22,0,23,6,0,8
1500000US360470940002,360470940002,"Block Group 2, Census Tract 940, Kings County, New York",298,35,6,11,11,10,16,23,11,0,26,53,40,20,14,13,9
1500000US360470942001,360470942001,"Block Group 1, Census Tract 942, Kings County, New York",250,21,13,6,7,48,6,15,33,6,13,41,5,24,0,12,0
1500000US360470944011,360470944011,"Block Group 1, Census Tract 944.01, Kings County, New York",366,23,6,63,0,59,46,13,0,20,48,63,16,0,9,0,0
1500000US360470944012,360470944012,"Block Group 2, Census Tract 944.01, Kings County, New York",641,44,3,25,27,30,18,39,47,35,76,89,99,39,33,30,7
1500000US360470944021,360470944021,"Block Group 1, Census Tract 944.02, Kings County, New York",1208,528,81,114,58,126,95,27,24,44,57,34,20,0,0,0,0
1500000US360470950001,360470950001,"Block Group 1, Census Tract 950, Kings County, New York",886,76,19,44,41,12,69,60,59,48,89,166,70,83,35,10,5
1500000US360470950002,360470950002,"Block Group 2, Census Tract 950, Kings County, New York",81,0,0,6,21,18,19,0,8,0,9,0,0,0,0,0,0
1500000US360470954001,360470954001,"Block Group 1, Census Tract 954, Kings County, New York",1536,103,110,51,108,167,107,86,78,75,187,152,168,52,55,15,22
1500000US360470956001,360470956001,"Block Group 1, Census Tract 956, Kings County, New York",1281,109,36,33,70,67,119,88,56,77,154,167,185,64,11,33,12
1500000US360470958001,360470958001,"Block Group 1, Census Tract 958, Kings County, New York",426,21,8,19,12,21,17,39,31,23,26,78,49,36,35,11,0
1500000US360470958002,360470958002,"Block Group 2, Census Tract 958, Kings County, New York",663,90,53,23,37,28,42,18,9,40,99,66,58,69,4,14,13
1500000US360470960001,360470960001,"Block Group 1, Census Tract 960, Kings County, New York",5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1500000US360470962001,360470962001,"Block Group 1, Census Tract 962, Kings County, New York",551,107,38,28,23,14,61,23,53,28,18,69,32,50,7,0,0
1500000US360470964001,360470964001,"Block Group 1, Census Tract 964, Kings County, New York",351,76,0,11,17,18,27,14,6,20,16,23,62,61,0,0,0
1500000US360470964002,360470964002,"Block Group 2, Census Tract 964, Kings County, New York",324,0,19,16,0,39,39,29,12,34,8,24,42,53,0,9,0
1500000US360470966001,360470966001,"Block Group 1, Census Tract 966, Kings County, New York",319,19,26,22,11,21,19,0,19,30,31,46,52,10,7,0,6
1500000US360470966002,360470966002,"Block Group 2, Census Tract 966, Kings County, New York",358,16,21,9,26,14,16,24,16,22,51,55,59,23,0,6,0
1500000US360470968001,360470968001,"Block Group 1, Census Tract 968, Kings County, New York",166,10,13,13,0,0,11,24,0,27,36,15,17,0,0,0,0
1500000US360470968002,360470968002,"Block Group 2, Census Tract 968, Kings County, New York",200,15,26,10,5,7,18,20,6,33,18,0,24,6,6,6,0
1500000US360470970001,360470970001,"Block Group 1, Census Tract 970, Kings County, New York",324,27,12,56,54,48,0,28,6,0,43,14,24,7,5,0,0
1500000US360470970002,360470970002,"Block Group 2, Census Tract 970, Kings County, New York",369,22,0,40,37,22,8,38,11,0,56,66,25,21,23,0,0
1500000US360470974001,360470974001,"Block Group 1, Census Tract 974, Kings County, New York",113,6,0,0,9,11,19,0,5,7,0,7,33,16,0,0,0
1500000US360470974002,360470974002,"Block Group 2, Census Tract 974, Kings County, New York",507,58,45,33,8,38,29,9,9,39,66,84,34,28,17,10,0
1500000US360470982001,360470982001,"Block Group 1, Census Tract 982, Kings County, New York",1588,613,172,123,161,133,69,78,47,64,75,26,27,0,0,0,0
1500000US360470984001,360470984001,"Block Group 1, Census Tract 984, Kings County, New York",640,114,22,36,14,37,24,12,29,12,85,77,113,28,32,0,5
1500000US360470986001,360470986001,"Block Group 1, Census Tract 986, Kings County, New York",576,52,38,6,29,5,10,42,54,0,64,108,37,91,21,0,19
1500000US360470986002,360470986002,"Block Group 2, Census Tract 986, Kings County, New York",460,79,26,0,0,21,58,15,37,0,40,36,87,23,7,31,0
1500000US360470988001,360470988001,"Block Group 1, Census Tract 988, Kings County, New York",369,18,21,18,9,6,36,36,21,12,42,54,58,26,6,6,0
1500000US360470988002,360470988002,"Block Group 2, Census Tract 988, Kings County, New York",629,108,33,31,0,70,26,49,48,55,58,94,38,13,0,0,6
1500000US360470990001,360470990001,"Block Group 1, Census Tract 990, Kings County, New York",448,76,20,11,19,36,23,18,34,49,43,7,67,39,6,0,0
1500000US360470992001,360470992001,"Block Group 1, Census Tract 992, Kings County, New York",583,75,28,7,21,59,71,4,20,12,29,86,89,42,12,19,9
1500000US360470994001,360470994001,"Block Group 1, Census Tract 994, Kings County, New York",611,43,19,34,30,52,20,35,36,40,54,97,92,26,13,0,20
1500000US360470996001,360470996001,"Block Group 1, Census Tract 996, Kings County, New York",1192,149,86,47,79,82,49,38,62,61,114,130,140,115,21,19,0
1500000US360470998001,360470998001,"Block Group 1, Census Tract 998, Kings County, New York",1257,116,14,35,50,83,65,75,60,76,111,162,143,150,52,65,0
1500000US360471004001,360471004001,"Block Group 1, Census Tract 1004, Kings County, New York",998,80,75,23,32,27,51,76,55,63,94,107,154,96,30,35,0
1500000US360471006001,360471006001,"Block Group 1, Census Tract 1006, Kings County, New York",402,33,12,6,28,47,36,23,30,30,0,85,53,19,0,0,0
1500000US360471006002,360471006002,"Block Group 2, Census Tract 1006, Kings County, New York",415,34,0,6,7,27,71,0,10,15,66,34,55,29,25,23,13
1500000US360471008001,360471008001,"Block Group 1, Census Tract 1008, Kings County, New York",391,30,29,8,27,14,6,36,28,17,22,94,26,27,7,12,8
1500000US360471008002,360471008002,"Block Group 2, Census Tract 1008, Kings County, New York",302,4,24,25,10,8,12,3,15,20,40,73,22,38,0,8,0
1500000US360471010001,360471010001,"Block Group 1, Census Tract 1010, Kings County, New York",331,20,16,12,0,29,10,9,18,25,54,83,42,0,13,0,0
1500000US360471010002,360471010002,"Block Group 2, Census Tract 1010, Kings County, New York",403,35,41,48,0,39,40,28,23,16,34,34,45,20,0,0,0
1500000US360471012001,360471012001,"Block Group 1, Census Tract 1012, Kings County, New York",496,38,21,20,13,41,5,25,38,17,53,59,100,31,29,6,0
1500000US360471012002,360471012002,"Block Group 2, Census Tract 1012, Kings County, New York",254,11,19,37,0,14,31,39,5,12,21,23,29,0,0,13,0
1500000US360471014001,360471014001,"Block Group 1, Census Tract 1014, Kings County, New York",393,34,13,8,35,19,52,56,8,0,0,116,37,7,0,0,8
1500000US360471014002,360471014002,"Block Group 2, Census Tract 1014, Kings County, New York",334,19,7,10,16,23,5,15,21,35,38,66,46,19,4,0,10
1500000US360471016001,360471016001,"Block Group 1, Census Tract 1016, Kings County, New York",473,40,15,12,18,9,19,19,0,12,46,42,131,54,18,11,27
1500000US360471018001,360471018001,"Block Group 1, Census Tract 1018, Kings County, New York",762,90,42,14,35,43,20,83,13,37,58,90,126,31,44,6,30
1500000US360471020001,360471020001,"Block Group 1, Census Tract 1020, Kings County, New York",612,50,8,24,16,0,29,67,17,45,74,76,57,57,75,17,0
1500000US360471022001,360471022001,"Block Group 1, Census Tract 1022, Kings County, New York",815,95,52,14,32,55,33,56,50,84,64,108,95,22,41,8,6
1500000US360471024001,360471024001,"Block Group 1, Census Tract 1024, Kings County, New York",630,51,51,56,8,38,35,30,32,17,71,35,118,52,20,8,8
1500000US360471026001,360471026001,"Block Group 1, Census Tract 1026, Kings County, New York",878,38,33,43,39,110,36,47,56,36,36,98,156,72,46,24,8
1500000US360471028001,360471028001,"Block Group 1, Census Tract 1028, Kings County, New York",508,40,19,24,14,5,46,8,27,20,64,92,99,15,25,10,0
1500000US360471034001,360471034001,"Block Group 1, Census Tract 1034, Kings County, New York",95,36,0,0,5,0,0,6,19,6,5,0,11,7,0,0,0
1500000US360471034002,360471034002,"Block Group 2, Census Tract 1034, Kings County, New York",1462,558,169,152,141,84,105,57,27,37,20,59,16,30,0,7,0
