GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1500000US360470217001,360470217001,"Block Group 1, Census Tract 217, Kings County, New York",944,68
1500000US360470217002,360470217002,"Block Group 2, Census Tract 217, Kings County, New York",1044,91
1500000US360470218001,360470218001,"Block Group 1, Census Tract 218, Kings County, New York",690,982
1500000US360470218002,360470218002,"Block Group 2, Census Tract 218, Kings County, New York",1625,876
1500000US360470218003,360470218003,"Block Group 3, Census Tract 218, Kings County, New York",1284,382
1500000US360470219001,360470219001,"Block Group 1, Census Tract 219, Kings County, New York",1190,74
1500000US360470219002,360470219002,"Block Group 2, Census Tract 219, Kings County, New York",960,602
1500000US360470219003,360470219003,"Block Group 3, Census Tract 219, Kings County, New York",1194,120
1500000US360470220001,360470220001,"Block Group 1, Census Tract 220, Kings County, New York",1345,510
1500000US360470220002,360470220002,"Block Group 2, Census Tract 220, Kings County, New York",1254,862
1500000US360470220003,360470220003,"Block Group 3, Census Tract 220, Kings County, New York",1120,246
1500000US360470220004,360470220004,"Block Group 4, Census Tract 220, Kings County, New York",1261,188
1500000US360470221001,360470221001,"Block Group 1, Census Tract 221, Kings County, New York",1192,150
1500000US360470221002,360470221002,"Block Group 2, Census Tract 221, Kings County, New York",1362,225
1500000US360470221003,360470221003,"Block Group 3, Census Tract 221, Kings County, New York",1184,544
1500000US360470222001,360470222001,"Block Group 1, Census Tract 222, Kings County, New York",1094,126
1500000US360470222002,360470222002,"Block Group 2, Census Tract 222, Kings County, New York",1372,139
1500000US360470222003,360470222003,"Block Group 3, Census Tract 222, Kings County, New York",1285,198
1500000US360470224001,360470224001,"Block Group 1, Census Tract 224, Kings County, New York",1250,246
1500000US360470224002,360470224002,"Block Group 2, Census Tract 224, Kings County, New York",1090,240
1500000US360470224003,360470224003,"Block Group 3, Census Tract 224, Kings County, New York",1517,161
1500000US360470224004,360470224004,"Block Group 4, Census Tract 224, Kings County, New York",1611,245
1500000US360470226001,360470226001,"Block Group 1, Census Tract 226, Kings County, New York",1308,181
1500000US360470226002,360470226002,"Block Group 2, Census Tract 226, Kings County, New York",1353,150
1500000US360470227001,360470227001,"Block Group 1, Census Tract 227, Kings County, New York",1357,522
1500000US360470227002,360470227002,"Block Group 2, Census Tract 227, Kings County, New York",1318,111
1500000US360470227003,360470227003,"Block Group 3, Census Tract 227, Kings County, New York",776,258
1500000US360470227004,360470227004,"Block Group 4, Census Tract 227, Kings County, New York",1405,197
1500000US360470228001,360470228001,"Block Group 1, Census Tract 228, Kings County, New York",1190,191
1500000US360470228002,360470228002,"Block Group 2, Census Tract 228, Kings County, New York",1383,391
1500000US360470228003,360470228003,"Block Group 3, Census Tract 228, Kings County, New York",1606,164
1500000US360470229001,360470229001,"Block Group 1, Census Tract 229, Kings County, New York",1577,188
1500000US360470229002,360470229002,"Block Group 2, Census Tract 229, Kings County, New York",1238,182
1500000US360470229003,360470229003,"Block Group 3, Census Tract 229, Kings County, New York",1348,162
1500000US360470229004,360470229004,"Block Group 4, Census Tract 229, Kings County, New York",1363,180
1500000US360470230001,360470230001,"Block Group 1, Census Tract 230, Kings County, New York",1111,199
1500000US360470230002,360470230002,"Block Group 2, Census Tract 230, Kings County, New York",1160,295
1500000US360470230003,360470230003,"Block Group 3, Census Tract 230, Kings County, New York",1567,234
1500000US360470231001,360470231001,"Block Group 1, Census Tract 231, Kings County, New York",1364,811
1500000US360470231002,360470231002,"Block Group 2, Census Tract 231, Kings County, New York",1527,743
1500000US360470231003,360470231003,"Block Group 3, Census Tract 231, Kings County, New York",1281,215
1500000US360470232001,360470232001,"Block Group 1, Census Tract 232, Kings County, New York",1656,697
1500000US360470232002,360470232002,"Block Group 2, Census Tract 232, Kings County, New York",794,358
1500000US360470232003,360470232003,"Block Group 3, Census Tract 232, Kings County, New York",1349,309
1500000US360470232004,360470232004,"Block Group 4, Census Tract 232, Kings County, New York",1005,356
1500000US360470232005,360470232005,"Block Group 5, Census Tract 232, Kings County, New York",786,273
1500000US360470233001,360470233001,"Block Group 1, Census Tract 233, Kings County, New York",1608,375
1500000US360470233002,360470233002,"Block Group 2, Census Tract 233, Kings County, New York",451,150
1500000US360470233003,360470233003,"Block Group 3, Census Tract 233, Kings County, New York",1280,233
1500000US360470234001,360470234001,"Block Group 1, Census Tract 234, Kings County, New York",1333,111
1500000US360470234002,360470234002,"Block Group 2, Census Tract 234, Kings County, New York",1282,318
1500000US360470234003,360470234003,"Block Group 3, Census Tract 234, Kings County, New York",1304,165
1500000US360470235001,360470235001,"Block Group 1, Census Tract 235, Kings County, New York",1675,182
1500000US360470235002,360470235002,"Block Group 2, Census Tract 235, Kings County, New York",1093,115
1500000US360470236001,360470236001,"Block Group 1, Census Tract 236, Kings County, New York",1432,213
1500000US360470236002,360470236002,"Block Group 2, Census Tract 236, Kings County, New York",1215,103
1500000US360470236003,360470236003,"Block Group 3, Census Tract 236, Kings County, New York",1533,196
1500000US360470236004,360470236004,"Block Group 4, Census Tract 236, Kings County, New York",1294,115
1500000US360470238001,360470238001,"Block Group 1, Census Tract 238, Kings County, New York",1212,126
1500000US360470238002,360470238002,"Block Group 2, Census Tract 238, Kings County, New York",1204,144
1500000US360470238003,360470238003,"Block Group 3, Census Tract 238, Kings County, New York",888,693
1500000US360470240001,360470240001,"Block Group 1, Census Tract 240, Kings County, New York",1120,260
1500000US360470240002,360470240002,"Block Group 2, Census Tract 240, Kings County, New York",1282,341
1500000US360470240003,360470240003,"Block Group 3, Census Tract 240, Kings County, New York",1180,154
1500000US360470241001,360470241001,"Block Group 1, Census Tract 241, Kings County, New York",1599,112
1500000US360470241002,360470241002,"Block Group 2, Census Tract 241, Kings County, New York",1265,171
1500000US360470242001,360470242001,"Block Group 1, Census Tract 242, Kings County, New York",1286,757
1500000US360470242002,360470242002,"Block Group 2, Census Tract 242, Kings County, New York",1295,157
1500000US360470243001,360470243001,"Block Group 1, Census Tract 243, Kings County, New York",1385,208
1500000US360470243002,360470243002,"Block Group 2, Census Tract 243, Kings County, New York",907,301
1500000US360470243003,360470243003,"Block Group 3, Census Tract 243, Kings County, New York",723,323
1500000US360470244001,360470244001,"Block Group 1, Census Tract 244, Kings County, New York",1271,824
1500000US360470244002,360470244002,"Block Group 2, Census Tract 244, Kings County, New York",933,158
1500000US360470244003,360470244003,"Block Group 3, Census Tract 244, Kings County, New York",1400,499
1500000US360470245001,360470245001,"Block Group 1, Census Tract 245, Kings County, New York",1108,450
1500000US360470245002,360470245002,"Block Group 2, Census Tract 245, Kings County, New York",1201,164
1500000US360470245003,360470245003,"Block Group 3, Census Tract 245, Kings County, New York",1338,201
1500000US360470245004,360470245004,"Block Group 4, Census Tract 245, Kings County, New York",948,65
1500000US360470246001,360470246001,"Block Group 1, Census Tract 246, Kings County, New York",1646,136
1500000US360470246002,360470246002,"Block Group 2, Census Tract 246, Kings County, New York",1047,110
1500000US360470246003,360470246003,"Block Group 3, Census Tract 246, Kings County, New York",1227,178
1500000US360470247001,360470247001,"Block Group 1, Census Tract 247, Kings County, New York",961,114
1500000US360470247002,360470247002,"Block Group 2, Census Tract 247, Kings County, New York",1295,133
1500000US360470248001,360470248001,"Block Group 1, Census Tract 248, Kings County, New York",1139,40
1500000US360470248002,360470248002,"Block Group 2, Census Tract 248, Kings County, New York",1246,103
1500000US360470249001,360470249001,"Block Group 1, Census Tract 249, Kings County, New York",1240,242
1500000US360470249002,360470249002,"Block Group 2, Census Tract 249, Kings County, New York",1394,159
1500000US360470249003,360470249003,"Block Group 3, Census Tract 249, Kings County, New York",1106,406
1500000US360470249004,360470249004,"Block Group 4, Census Tract 249, Kings County, New York",1159,136
1500000US360470250001,360470250001,"Block Group 1, Census Tract 250, Kings County, New York",1400,482
1500000US360470250002,360470250002,"Block Group 2, Census Tract 250, Kings County, New York",1183,81
1500000US360470251001,360470251001,"Block Group 1, Census Tract 251, Kings County, New York",1043,257
1500000US360470251002,360470251002,"Block Group 2, Census Tract 251, Kings County, New York",621,180
1500000US360470251003,360470251003,"Block Group 3, Census Tract 251, Kings County, New York",875,342
1500000US360470252001,360470252001,"Block Group 1, Census Tract 252, Kings County, New York",1448,296
1500000US360470252002,360470252002,"Block Group 2, Census Tract 252, Kings County, New York",1104,63
1500000US360470252003,360470252003,"Block Group 3, Census Tract 252, Kings County, New York",1278,222
1500000US360470252004,360470252004,"Block Group 4, Census Tract 252, Kings County, New York",1107,69
1500000US360470253001,360470253001,"Block Group 1, Census Tract 253, Kings County, New York",1152,369
1500000US360470253002,360470253002,"Block Group 2, Census Tract 253, Kings County, New York",1143,142
1500000US360470253003,360470253003,"Block Group 3, Census Tract 253, Kings County, New York",1543,829
1500000US360470254001,360470254001,"Block Group 1, Census Tract 254, Kings County, New York",1045,167
1500000US360470254002,360470254002,"Block Group 2, Census Tract 254, Kings County, New York",1117,111
1500000US360470254003,360470254003,"Block Group 3, Census Tract 254, Kings County, New York",976,103
1500000US360470255001,360470255001,"Block Group 1, Census Tract 255, Kings County, New York",606,82
1500000US360470255002,360470255002,"Block Group 2, Census Tract 255, Kings County, New York",445,74
1500000US360470256001,360470256001,"Block Group 1, Census Tract 256, Kings County, New York",1090,320
1500000US360470256002,360470256002,"Block Group 2, Census Tract 256, Kings County, New York",1032,140
1500000US360470257001,360470257001,"Block Group 1, Census Tract 257, Kings County, New York",1101,306
1500000US360470257002,360470257002,"Block Group 2, Census Tract 257, Kings County, New York",1164,88
1500000US360470257003,360470257003,"Block Group 3, Census Tract 257, Kings County, New York",1596,315
1500000US360470258001,360470258001,"Block Group 1, Census Tract 258, Kings County, New York",1226,181
1500000US360470258002,360470258002,"Block Group 2, Census Tract 258, Kings County, New York",1008,144
1500000US360470258003,360470258003,"Block Group 3, Census Tract 258, Kings County, New York",1257,107
1500000US360470259011,360470259011,"Block Group 1, Census Tract 259.01, Kings County, New York",1123,220
1500000US360470259021,360470259021,"Block Group 1, Census Tract 259.02, Kings County, New York",406,46
1500000US360470260001,360470260001,"Block Group 1, Census Tract 260, Kings County, New York",1531,206
1500000US360470260002,360470260002,"Block Group 2, Census Tract 260, Kings County, New York",1219,127
1500000US360470260003,360470260003,"Block Group 3, Census Tract 260, Kings County, New York",1129,139
1500000US360470261001,360470261001,"Block Group 1, Census Tract 261, Kings County, New York",1218,375
1500000US360470261002,360470261002,"Block Group 2, Census Tract 261, Kings County, New York",1528,230
1500000US360470261003,360470261003,"Block Group 3, Census Tract 261, Kings County, New York",928,388
1500000US360470261004,360470261004,"Block Group 4, Census Tract 261, Kings County, New York",1433,283
1500000US360470261005,360470261005,"Block Group 5, Census Tract 261, Kings County, New York",1301,260
1500000US360470262001,360470262001,"Block Group 1, Census Tract 262, Kings County, New York",1132,79
1500000US360470262002,360470262002,"Block Group 2, Census Tract 262, Kings County, New York",1250,481
1500000US360470263001,360470263001,"Block Group 1, Census Tract 263, Kings County, New York",959,107
1500000US360470264001,360470264001,"Block Group 1, Census Tract 264, Kings County, New York",1167,92
1500000US360470264002,360470264002,"Block Group 2, Census Tract 264, Kings County, New York",977,65
1500000US360470264003,360470264003,"Block Group 3, Census Tract 264, Kings County, New York",1100,55
1500000US360470264004,360470264004,"Block Group 4, Census Tract 264, Kings County, New York",1290,171
1500000US360470265001,360470265001,"Block Group 1, Census Tract 265, Kings County, New York",981,404
1500000US360470265002,360470265002,"Block Group 2, Census Tract 265, Kings County, New York",874,228
1500000US360470265003,360470265003,"Block Group 3, Census Tract 265, Kings County, New York",1096,70
1500000US360470265004,360470265004,"Block Group 4, Census Tract 265, Kings County, New York",1259,159
1500000US360470266001,360470266001,"Block Group 1, Census Tract 266, Kings County, New York",1208,108
1500000US360470266002,360470266002,"Block Group 2, Census Tract 266, Kings County, New York",1216,277
1500000US360470266003,360470266003,"Block Group 3, Census Tract 266, Kings County, New York",1108,392
1500000US360470267001,360470267001,"Block Group 1, Census Tract 267, Kings County, New York",1379,179
1500000US360470267002,360470267002,"Block Group 2, Census Tract 267, Kings County, New York",1248,127
1500000US360470267003,360470267003,"Block Group 3, Census Tract 267, Kings County, New York",1239,236
1500000US360470267004,360470267004,"Block Group 4, Census Tract 267, Kings County, New York",1070,302
1500000US360470268001,360470268001,"Block Group 1, Census Tract 268, Kings County, New York",1371,338
1500000US360470268002,360470268002,"Block Group 2, Census Tract 268, Kings County, New York",1204,115
1500000US360470268003,360470268003,"Block Group 3, Census Tract 268, Kings County, New York",1166,422
1500000US360470268004,360470268004,"Block Group 4, Census Tract 268, Kings County, New York",1317,146
1500000US360470269001,360470269001,"Block Group 1, Census Tract 269, Kings County, New York",1239,305
1500000US360470269002,360470269002,"Block Group 2, Census Tract 269, Kings County, New York",1088,735
1500000US360470269003,360470269003,"Block Group 3, Census Tract 269, Kings County, New York",1067,171
1500000US360470270001,360470270001,"Block Group 1, Census Tract 270, Kings County, New York",1100,158
1500000US360470270002,360470270002,"Block Group 2, Census Tract 270, Kings County, New York",596,796
1500000US360470271001,360470271001,"Block Group 1, Census Tract 271, Kings County, New York",1129,157
1500000US360470271002,360470271002,"Block Group 2, Census Tract 271, Kings County, New York",1123,40
1500000US360470272001,360470272001,"Block Group 1, Census Tract 272, Kings County, New York",1201,118
1500000US360470272002,360470272002,"Block Group 2, Census Tract 272, Kings County, New York",1166,91
1500000US360470272003,360470272003,"Block Group 3, Census Tract 272, Kings County, New York",1226,152
1500000US360470273001,360470273001,"Block Group 1, Census Tract 273, Kings County, New York",1337,352
1500000US360470273002,360470273002,"Block Group 2, Census Tract 273, Kings County, New York",1202,195
1500000US360470273003,360470273003,"Block Group 3, Census Tract 273, Kings County, New York",554,205
1500000US360470274001,360470274001,"Block Group 1, Census Tract 274, Kings County, New York",1213,205
1500000US360470274002,360470274002,"Block Group 2, Census Tract 274, Kings County, New York",1110,119
1500000US360470275001,360470275001,"Block Group 1, Census Tract 275, Kings County, New York",1138,165
1500000US360470275002,360470275002,"Block Group 2, Census Tract 275, Kings County, New York",1142,248
1500000US360470275003,360470275003,"Block Group 3, Census Tract 275, Kings County, New York",1057,153
1500000US360470275004,360470275004,"Block Group 4, Census Tract 275, Kings County, New York",1304,110
1500000US360470276001,360470276001,"Block Group 1, Census Tract 276, Kings County, New York",1082,188
1500000US360470276002,360470276002,"Block Group 2, Census Tract 276, Kings County, New York",1077,152
1500000US360470276003,360470276003,"Block Group 3, Census Tract 276, Kings County, New York",973,254
1500000US360470277001,360470277001,"Block Group 1, Census Tract 277, Kings County, New York",1032,254
1500000US360470277002,360470277002,"Block Group 2, Census Tract 277, Kings County, New York",1265,238
1500000US360470277003,360470277003,"Block Group 3, Census Tract 277, Kings County, New York",1119,168
1500000US360470277004,360470277004,"Block Group 4, Census Tract 277, Kings County, New York",896,443
1500000US360470278001,360470278001,"Block Group 1, Census Tract 278, Kings County, New York",1058,222
1500000US360470278002,360470278002,"Block Group 2, Census Tract 278, Kings County, New York",1147,89
1500000US360470279001,360470279001,"Block Group 1, Census Tract 279, Kings County, New York",894,206
1500000US360470279002,360470279002,"Block Group 2, Census Tract 279, Kings County, New York",881,270
1500000US360470279003,360470279003,"Block Group 3, Census Tract 279, Kings County, New York",1225,413
1500000US360470279004,360470279004,"Block Group 4, Census Tract 279, Kings County, New York",1099,184
1500000US360470280000,360470280000,"Block Group 0, Census Tract 280, Kings County, New York",-,**
1500000US360470280001,360470280001,"Block Group 1, Census Tract 280, Kings County, New York",1000,233
1500000US360470280002,360470280002,"Block Group 2, Census Tract 280, Kings County, New York",1000,185
1500000US360470281001,360470281001,"Block Group 1, Census Tract 281, Kings County, New York",362,190
1500000US360470281002,360470281002,"Block Group 2, Census Tract 281, Kings County, New York",801,134
1500000US360470281003,360470281003,"Block Group 3, Census Tract 281, Kings County, New York",1284,262
1500000US360470282000,360470282000,"Block Group 0, Census Tract 282, Kings County, New York",-,**
1500000US360470282001,360470282001,"Block Group 1, Census Tract 282, Kings County, New York",1220,93
1500000US360470282002,360470282002,"Block Group 2, Census Tract 282, Kings County, New York",1238,685
1500000US360470282003,360470282003,"Block Group 3, Census Tract 282, Kings County, New York",1327,123
1500000US360470283001,360470283001,"Block Group 1, Census Tract 283, Kings County, New York",595,173
1500000US360470283002,360470283002,"Block Group 2, Census Tract 283, Kings County, New York",566,244
1500000US360470283003,360470283003,"Block Group 3, Census Tract 283, Kings County, New York",817,191
1500000US360470284001,360470284001,"Block Group 1, Census Tract 284, Kings County, New York",1081,45
1500000US360470284002,360470284002,"Block Group 2, Census Tract 284, Kings County, New York",1071,117
1500000US360470284003,360470284003,"Block Group 3, Census Tract 284, Kings County, New York",1138,87
1500000US360470285011,360470285011,"Block Group 1, Census Tract 285.01, Kings County, New York","2,000+",***
1500000US360470285021,360470285021,"Block Group 1, Census Tract 285.02, Kings County, New York",454,72
1500000US360470286000,360470286000,"Block Group 0, Census Tract 286, Kings County, New York",-,**
1500000US360470286001,360470286001,"Block Group 1, Census Tract 286, Kings County, New York",898,389
1500000US360470286002,360470286002,"Block Group 2, Census Tract 286, Kings County, New York",1020,144
1500000US360470286003,360470286003,"Block Group 3, Census Tract 286, Kings County, New York",947,153
1500000US360470286004,360470286004,"Block Group 4, Census Tract 286, Kings County, New York",1485,226
1500000US360470286005,360470286005,"Block Group 5, Census Tract 286, Kings County, New York",1007,207
1500000US360470287001,360470287001,"Block Group 1, Census Tract 287, Kings County, New York",989,195
1500000US360470287002,360470287002,"Block Group 2, Census Tract 287, Kings County, New York",1779,212
1500000US360470287003,360470287003,"Block Group 3, Census Tract 287, Kings County, New York",438,145
1500000US360470288001,360470288001,"Block Group 1, Census Tract 288, Kings County, New York",1022,165
1500000US360470288002,360470288002,"Block Group 2, Census Tract 288, Kings County, New York",983,126
1500000US360470288003,360470288003,"Block Group 3, Census Tract 288, Kings County, New York",1104,440
1500000US360470289001,360470289001,"Block Group 1, Census Tract 289, Kings County, New York",965,35
1500000US360470289002,360470289002,"Block Group 2, Census Tract 289, Kings County, New York",897,283
1500000US360470289003,360470289003,"Block Group 3, Census Tract 289, Kings County, New York",1181,153
1500000US360470289004,360470289004,"Block Group 4, Census Tract 289, Kings County, New York",459,98
1500000US360470290001,360470290001,"Block Group 1, Census Tract 290, Kings County, New York",1087,191
1500000US360470290002,360470290002,"Block Group 2, Census Tract 290, Kings County, New York",1260,104
1500000US360470290003,360470290003,"Block Group 3, Census Tract 290, Kings County, New York",1089,106
1500000US360470291001,360470291001,"Block Group 1, Census Tract 291, Kings County, New York",1021,147
1500000US360470291002,360470291002,"Block Group 2, Census Tract 291, Kings County, New York",1209,146
1500000US360470291003,360470291003,"Block Group 3, Census Tract 291, Kings County, New York",923,393
1500000US360470292000,360470292000,"Block Group 0, Census Tract 292, Kings County, New York",-,**
1500000US360470292001,360470292001,"Block Group 1, Census Tract 292, Kings County, New York",1146,51
1500000US360470292002,360470292002,"Block Group 2, Census Tract 292, Kings County, New York",998,110
1500000US360470293001,360470293001,"Block Group 1, Census Tract 293, Kings County, New York",380,271
1500000US360470293002,360470293002,"Block Group 2, Census Tract 293, Kings County, New York",512,292
1500000US360470293003,360470293003,"Block Group 3, Census Tract 293, Kings County, New York",1171,153
1500000US360470293004,360470293004,"Block Group 4, Census Tract 293, Kings County, New York",1254,434
1500000US360470294000,360470294000,"Block Group 0, Census Tract 294, Kings County, New York",-,**
1500000US360470294001,360470294001,"Block Group 1, Census Tract 294, Kings County, New York",1044,79
1500000US360470295001,360470295001,"Block Group 1, Census Tract 295, Kings County, New York",867,370
1500000US360470295002,360470295002,"Block Group 2, Census Tract 295, Kings County, New York",1284,217
1500000US360470295003,360470295003,"Block Group 3, Census Tract 295, Kings County, New York",1174,118
1500000US360470295004,360470295004,"Block Group 4, Census Tract 295, Kings County, New York",1208,271
1500000US360470296001,360470296001,"Block Group 1, Census Tract 296, Kings County, New York",1157,262
1500000US360470296002,360470296002,"Block Group 2, Census Tract 296, Kings County, New York",1077,124
1500000US360470296003,360470296003,"Block Group 3, Census Tract 296, Kings County, New York",1092,198
1500000US360470296004,360470296004,"Block Group 4, Census Tract 296, Kings County, New York",931,68
1500000US360470297001,360470297001,"Block Group 1, Census Tract 297, Kings County, New York",1140,157
1500000US360470297002,360470297002,"Block Group 2, Census Tract 297, Kings County, New York",1375,294
1500000US360470297003,360470297003,"Block Group 3, Census Tract 297, Kings County, New York",1740,69
1500000US360470298001,360470298001,"Block Group 1, Census Tract 298, Kings County, New York",1286,164
1500000US360470298002,360470298002,"Block Group 2, Census Tract 298, Kings County, New York",1050,167
1500000US360470298003,360470298003,"Block Group 3, Census Tract 298, Kings County, New York",982,567
1500000US360470299001,360470299001,"Block Group 1, Census Tract 299, Kings County, New York",1291,157
1500000US360470299002,360470299002,"Block Group 2, Census Tract 299, Kings County, New York",542,302
1500000US360470300001,360470300001,"Block Group 1, Census Tract 300, Kings County, New York",1078,62
1500000US360470300002,360470300002,"Block Group 2, Census Tract 300, Kings County, New York",1238,246
1500000US360470301001,360470301001,"Block Group 1, Census Tract 301, Kings County, New York",1054,99
1500000US360470301002,360470301002,"Block Group 2, Census Tract 301, Kings County, New York",1119,280
1500000US360470301003,360470301003,"Block Group 3, Census Tract 301, Kings County, New York",1400,323
1500000US360470302001,360470302001,"Block Group 1, Census Tract 302, Kings County, New York",985,183
1500000US360470302002,360470302002,"Block Group 2, Census Tract 302, Kings County, New York",1304,126
1500000US360470302003,360470302003,"Block Group 3, Census Tract 302, Kings County, New York",1025,266
1500000US360470303001,360470303001,"Block Group 1, Census Tract 303, Kings County, New York",1241,136
1500000US360470303002,360470303002,"Block Group 2, Census Tract 303, Kings County, New York",589,180
1500000US360470303003,360470303003,"Block Group 3, Census Tract 303, Kings County, New York",1154,92
1500000US360470304000,360470304000,"Block Group 0, Census Tract 304, Kings County, New York",-,**
1500000US360470304001,360470304001,"Block Group 1, Census Tract 304, Kings County, New York",1421,118
1500000US360470304002,360470304002,"Block Group 2, Census Tract 304, Kings County, New York",879,188
1500000US360470304003,360470304003,"Block Group 3, Census Tract 304, Kings County, New York",1210,159
1500000US360470305001,360470305001,"Block Group 1, Census Tract 305, Kings County, New York",1324,208
1500000US360470305002,360470305002,"Block Group 2, Census Tract 305, Kings County, New York",1668,189
1500000US360470305003,360470305003,"Block Group 3, Census Tract 305, Kings County, New York",1354,217
1500000US360470305004,360470305004,"Block Group 4, Census Tract 305, Kings County, New York",1407,81
1500000US360470306001,360470306001,"Block Group 1, Census Tract 306, Kings County, New York",1057,149
1500000US360470307001,360470307001,"Block Group 1, Census Tract 307, Kings County, New York",455,97
1500000US360470307002,360470307002,"Block Group 2, Census Tract 307, Kings County, New York",519,255
1500000US360470307003,360470307003,"Block Group 3, Census Tract 307, Kings County, New York",1303,329
1500000US360470308001,360470308001,"Block Group 1, Census Tract 308, Kings County, New York",936,243
1500000US360470309001,360470309001,"Block Group 1, Census Tract 309, Kings County, New York",735,314
1500000US360470309002,360470309002,"Block Group 2, Census Tract 309, Kings County, New York",1381,58
1500000US360470311001,360470311001,"Block Group 1, Census Tract 311, Kings County, New York",1167,61
1500000US360470311002,360470311002,"Block Group 2, Census Tract 311, Kings County, New York",1250,223
1500000US360470311003,360470311003,"Block Group 3, Census Tract 311, Kings County, New York",1023,229
1500000US360470313001,360470313001,"Block Group 1, Census Tract 313, Kings County, New York",996,119
1500000US360470313002,360470313002,"Block Group 2, Census Tract 313, Kings County, New York",1068,252
1500000US360470313003,360470313003,"Block Group 3, Census Tract 313, Kings County, New York",1015,104
1500000US360470313004,360470313004,"Block Group 4, Census Tract 313, Kings County, New York",917,271
1500000US360470314000,360470314000,"Block Group 0, Census Tract 314, Kings County, New York",-,**
1500000US360470314001,360470314001,"Block Group 1, Census Tract 314, Kings County, New York",338,151
1500000US360470314002,360470314002,"Block Group 2, Census Tract 314, Kings County, New York",621,42
1500000US360470314003,360470314003,"Block Group 3, Census Tract 314, Kings County, New York",857,53
1500000US360470314004,360470314004,"Block Group 4, Census Tract 314, Kings County, New York",1054,113
1500000US360470315001,360470315001,"Block Group 1, Census Tract 315, Kings County, New York",1129,115
1500000US360470315002,360470315002,"Block Group 2, Census Tract 315, Kings County, New York",992,126
1500000US360470315003,360470315003,"Block Group 3, Census Tract 315, Kings County, New York",1036,129
1500000US360470315004,360470315004,"Block Group 4, Census Tract 315, Kings County, New York",986,133
1500000US360470317011,360470317011,"Block Group 1, Census Tract 317.01, Kings County, New York",1115,184
1500000US360470317012,360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",967,54
1500000US360470317013,360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",1054,163
1500000US360470317021,360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",1093,290
1500000US360470317022,360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",1468,184
1500000US360470317023,360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",1422,248
1500000US360470319001,360470319001,"Block Group 1, Census Tract 319, Kings County, New York",1064,221
1500000US360470319002,360470319002,"Block Group 2, Census Tract 319, Kings County, New York",1212,191
1500000US360470319003,360470319003,"Block Group 3, Census Tract 319, Kings County, New York",1124,140
1500000US360470321001,360470321001,"Block Group 1, Census Tract 321, Kings County, New York",1331,125
1500000US360470321002,360470321002,"Block Group 2, Census Tract 321, Kings County, New York",1032,202
1500000US360470321003,360470321003,"Block Group 3, Census Tract 321, Kings County, New York",1170,79
1500000US360470321004,360470321004,"Block Group 4, Census Tract 321, Kings County, New York",1106,91
1500000US360470323001,360470323001,"Block Group 1, Census Tract 323, Kings County, New York",1262,109
1500000US360470323002,360470323002,"Block Group 2, Census Tract 323, Kings County, New York",1100,198
1500000US360470323003,360470323003,"Block Group 3, Census Tract 323, Kings County, New York",1212,141
1500000US360470325001,360470325001,"Block Group 1, Census Tract 325, Kings County, New York",1303,177
1500000US360470325002,360470325002,"Block Group 2, Census Tract 325, Kings County, New York",983,186
1500000US360470325003,360470325003,"Block Group 3, Census Tract 325, Kings County, New York",1072,52
1500000US360470326001,360470326001,"Block Group 1, Census Tract 326, Kings County, New York",1351,599
1500000US360470326002,360470326002,"Block Group 2, Census Tract 326, Kings County, New York",504,208
1500000US360470326003,360470326003,"Block Group 3, Census Tract 326, Kings County, New York",662,209
1500000US360470326004,360470326004,"Block Group 4, Census Tract 326, Kings County, New York",830,411
1500000US360470326005,360470326005,"Block Group 5, Census Tract 326, Kings County, New York",1519,1028
1500000US360470327001,360470327001,"Block Group 1, Census Tract 327, Kings County, New York",960,91
1500000US360470327002,360470327002,"Block Group 2, Census Tract 327, Kings County, New York",1004,130
1500000US360470327003,360470327003,"Block Group 3, Census Tract 327, Kings County, New York",1018,176
1500000US360470328001,360470328001,"Block Group 1, Census Tract 328, Kings County, New York",1094,758
1500000US360470328002,360470328002,"Block Group 2, Census Tract 328, Kings County, New York",-,**
1500000US360470328003,360470328003,"Block Group 3, Census Tract 328, Kings County, New York",657,255
1500000US360470328004,360470328004,"Block Group 4, Census Tract 328, Kings County, New York",1102,223
1500000US360470329001,360470329001,"Block Group 1, Census Tract 329, Kings County, New York",1205,246
1500000US360470329002,360470329002,"Block Group 2, Census Tract 329, Kings County, New York",1282,202
1500000US360470329003,360470329003,"Block Group 3, Census Tract 329, Kings County, New York",1057,105
1500000US360470329004,360470329004,"Block Group 4, Census Tract 329, Kings County, New York",1199,103
1500000US360470330000,360470330000,"Block Group 0, Census Tract 330, Kings County, New York",-,**
1500000US360470330001,360470330001,"Block Group 1, Census Tract 330, Kings County, New York",697,314
1500000US360470330002,360470330002,"Block Group 2, Census Tract 330, Kings County, New York",650,69
1500000US360470330003,360470330003,"Block Group 3, Census Tract 330, Kings County, New York",451,70
1500000US360470331001,360470331001,"Block Group 1, Census Tract 331, Kings County, New York",1055,132
